r,x
3.62,0.857727
3.62,0.441753
3.62,0.892719
3.62,0.346695
3.62,0.819921
3.62,0.534494
3.62,0.900693
3.62,0.323792
3.62,0.792602
3.62,0.595071
3.62,0.872281
3.62,0.403294
3.62,0.871146
3.62,0.406348
3.62,0.87325
3.62,0.400677
3.62,0.869288
3.62,0.411327
3.62,0.876536
3.62,0.391758
3.62,0.862587
3.62,0.429081
3.62,0.886793
3.62,0.363416
3.62,0.837468
3.62,0.492737
3.62,0.904809
3.62,0.311789
3.62,0.776768
3.62,0.627706
3.62,0.845962
3.62,0.471724
3.62,0.902106
3.62,0.319686
3.62,0.787302
3.62,0.606196
3.62,0.864175
3.62,0.424903
3.62,0.884585
3.62,0.369582
3.62,0.843428
3.62,0.478046
3.62,0.903255
3.62,0.316334
3.62,0.782886
3.62,0.615311
3.62,0.856866
3.62,0.44398
3.62,0.89364
3.62,0.344073
3.62,0.816987
3.62,0.541261
3.62,0.898837
3.62,0.329163
3.62,0.799349
3.62,0.580613
3.62,0.881476
3.62,0.378204
3.62,0.8513
3.62,0.45825
3.62,0.89869
3.62,0.329587
3.62,0.799874
3.62,0.579475
3.62,0.882135
3.62,0.376381
3.62,0.84968
3.62,0.46236
3.62,0.899871
3.62,0.326173
3.62,0.795618
3.62,0.588647
3.62,0.876553
3.62,0.391713
3.62,0.862552
3.62,0.429174
3.62,0.886841
3.62,0.363282
3.62,0.837335
3.62,0.493061
3.62,0.904826
3.62,0.31174
3.62,0.776701
3.62,0.62784
3.62,0.845838
3.62,0.472034
3.62,0.902169
3.62,0.319502
3.62,0.787063
3.62,0.606694
3.62,0.863791
3.62,0.425915
3.62,0.885131
3.62,0.36806
3.62,0.841982
3.62,0.481634
3.62,0.903779
3.62,0.314805
3.62,0.780844
3.62,0.619479
3.62,0.853324
3.62,0.453088
3.62,0.897033
3.62,0.33436
3.62,0.805679
3.62,0.566749
3.62,0.888872
3.62,0.35758
3.62,0.831574
3.62,0.507013
3.62,0.904822
3.62,0.311751
3.62,0.776716
3.62,0.62781
3.62,0.845866
3.62,0.471964
3.62,0.902155
3.62,0.319544
3.62,0.787116
3.62,0.606582
3.62,0.863878
3.62,0.425687
3.62,0.885009
3.62,0.368401
3.62,0.842308
3.62,0.480828
3.62,0.903669
3.62,0.315125
3.62,0.781273
3.62,0.618606
3.62,0.854076
3.62,0.451162
3.62,0.896366
3.62,0.336277
3.62,0.807965
3.62,0.56167
3.62,0.891232
3.62,0.350913
3.62,0.824539
3.62,0.523723
3.62,0.902963
3.62,0.317188
3.62,0.784019
3.62,0.612987
3.62,0.858787
3.62,0.439004
3.62,0.891532
3.62,0.350064
3.62,0.82362
3.62,0.525878
3.62,0.902576
3.62,0.318317
3.62,0.785508
3.62,0.609916
3.62,0.861265
3.62,0.432546
3.62,0.888529
3.62,0.358544
3.62,0.832565
3.62,0.50463
3.62,0.904922
3.62,0.311457
3.62,0.776315
3.62,0.628614
3.62,0.84512
3.62,0.473831
3.62,0.902521
3.62,0.318477
3.62,0.785718
3.62,0.609482
3.62,0.86161
3.62,0.431643
3.62,0.888085
3.62,0.359792
3.62,0.833837
3.62,0.50156
3.62,0.904991
3.62,0.311255
3.62,0.776039
3.62,0.629165
3.62,0.844606
3.62,0.475114
3.62,0.902758
3.62,0.317785
3.62,0.784808
3.62,0.611362
3.62,0.860107
3.62,0.43557
3.62,0.889973
3.62,0.354475
3.62,0.828338
3.62,0.514743
3.62,0.904213
3.62,0.313534
3.62,0.779135
3.62,0.622943
3.62,0.850284
3.62,0.460831
3.62,0.899446
3.62,0.327403
3.62,0.797161
3.62,0.585337
3.62,0.878637
3.62,0.386014
3.62,0.857966
3.62,0.441135
3.62,0.892456
3.62,0.347441
3.62,0.820747
3.62,0.532579
3.62,0.901158
3.62,0.322442
3.62,0.790873
3.62,0.598722
3.62,0.86972
3.62,0.410173
3.62,0.87579
3.62,0.393789
3.62,0.864164
3.62,0.424933
3.62,0.884601
3.62,0.369537
3.62,0.843385
3.62,0.478153
3.62,0.903272
3.62,0.316285
3.62,0.78282
3.62,0.615446
3.62,0.856754
3.62,0.444271
3.62,0.893757
3.62,0.343737
3.62,0.816607
3.62,0.542132
3.62,0.898574
3.62,0.329922
3.62,0.800286
3.62,0.578579
3.62,0.882648
3.62,0.374963
3.62,0.848404
3.62,0.465586
3.62,0.900713
3.62,0.323734
3.62,0.792528
3.62,0.595227
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832596
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832596
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832596
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832596
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832596
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832596
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832596
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832596
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832596
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832596
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832596
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832596
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832596
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832596
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.63,0.832597
3.63,0.505948
3.63,0.907372
3.63,0.305096
3.63,0.769605
3.63,0.643647
3.64,0.893167
3.64,0.347328
3.64,0.825156
3.64,0.525156
3.64,0.907697
3.64,0.304972
3.64,0.771549
3.64,0.64159
3.64,0.837027
3.64,0.496544
3.64,0.909957
3.64,0.298246
3.64,0.761835
3.64,0.660451
3.64,0.81629
3.64,0.545857
3.64,0.902346
3.64,0.32075
3.64,0.793044
3.64,0.597415
3.64,0.875458
3.64,0.396875
3.64,0.871289
3.64,0.408205
3.64,0.879328
3.64,0.38624
3.64,0.862894
3.64,0.430641
3.64,0.892489
3.64,0.349266
3.64,0.827296
3.64,0.520072
3.64,0.908533
3.64,0.302486
3.64,0.767997
3.64,0.648567
3.64,0.829657
3.64,0.514428
3.64,0.909242
3.64,0.300376
3.64,0.764946
3.64,0.654485
3.64,0.82313
3.64,0.529938
3.64,0.906738
3.64,0.307815
3.64,0.775556
3.64,0.633611
3.64,0.84502
3.64,0.4767
3.64,0.908024
3.64,0.304
3.64,0.770166
3.64,0.644318
3.64,0.834187
3.64,0.50348
3.64,0.909956
3.64,0.298248
3.64,0.761837
3.64,0.660446
3.64,0.816296
3.64,0.545844
3.64,0.90235
3.64,0.320737
3.64,0.793027
3.64,0.597452
3.64,0.875432
3.64,0.396946
3.64,0.871343
3.64,0.408061
3.64,0.879232
3.64,0.386507
3.64,0.863115
3.64,0.430057
3.64,0.892193
3.64,0.350111
3.64,0.828222
3.64,0.517865
3.64,0.908838
3.64,0.301579
3.64,0.766689
3.64,0.651111
3.64,0.826882
3.64,0.52106
3.64,0.908386
3.64,0.302925
3.64,0.768628
3.64,0.647334
3.64,0.830985
3.64,0.511234
3.64,0.909541
3.64,0.299486
3.64,0.763651
3.64,0.656976
3.64,0.820305
3.64,0.536554
3.64,0.905136
3.64,0.312547
3.64,0.782096
3.64,0.620336
3.64,0.85729
3.64,0.44533
3.64,0.899121
3.64,0.330157
3.64,0.804998
3.64,0.571393
3.64,0.891447
3.64,0.352239
3.64,0.830527
3.64,0.512337
3.64,0.909446
3.64,0.299769
3.64,0.764063
3.64,0.656186
3.64,0.821206
3.64,0.53445
3.64,0.90568
3.64,0.310942
3.64,0.779896
3.64,0.624836
3.64,0.853274
3.64,0.455718
3.64,0.902862
3.64,0.319235
3.64,0.79106
3.64,0.601634
3.64,0.872401
3.64,0.405197
3.64,0.877285
3.64,0.391868
3.64,0.867439
3.64,0.418557
3.64,0.885856
3.64,0.368059
3.64,0.846633
3.64,0.472638
3.64,0.907275
3.64,0.306223
3.64,0.77332
3.64,0.638077
3.64,0.840602
3.64,0.487725
3.64,0.909452
3.64,0.299752
3.64,0.764039
3.64,0.656232
3.64,0.821153
3.64,0.534573
3.64,0.905649
3.64,0.311033
3.64,0.780021
3.64,0.62458
3.64,0.853506
3.64,0.455121
3.64,0.902669
3.64,0.319803
3.64,0.791805
3.64,0.600052
3.64,0.873562
3.64,0.402044
3.64,0.875073
3.64,0.397927
3.64,0.872075
3.64,0.406079
3.64,0.877891
3.64,0.390202
3.64,0.866118
3.64,0.422086
3.64,0.887903
3.64,0.362293
3.64,0.840974
3.64,0.486802
3.64,0.909366
3.64,0.300007
3.64,0.76441
3.64,0.655517
3.64,0.821964
3.64,0.532674
3.64,0.906114
3.64,0.30966
3.64,0.778125
3.64,0.628433
3.64,0.849958
3.64,0.464207
3.64,0.905337
3.64,0.311956
3.64,0.781287
3.64,0.621994
3.64,0.855828
3.64,0.449127
3.64,0.900579
3.64,0.325912
3.64,0.799683
3.64,0.583091
3.64,0.884869
3.64,0.370828
3.64,0.849265
3.64,0.46597
3.64,0.905785
3.64,0.310633
3.64,0.77947
3.64,0.625703
3.64,0.852484
3.64,0.457749
3.64,0.903502
3.64,0.317358
3.64,0.788576
3.64,0.606875
3.64,0.868423
3.64,0.415922
3.64,0.884268
3.64,0.372509
3.64,0.850836
3.64,0.461967
3.64,0.904735
3.64,0.313731
3.64,0.783706
3.64,0.61702
3.64,0.860155
3.64,0.437851
3.64,0.89594
3.64,0.339362
3.64,0.816071
3.64,0.546361
3.64,0.902177
3.64,0.321245
3.64,0.793689
3.64,0.596037
3.64,0.876428
3.64,0.39422
3.64,0.86927
3.64,0.413647
3.64,0.882857
3.64,0.37645
3.64,0.854437
3.64,0.452723
3.64,0.901864
3.64,0.322159
3.64,0.794876
3.64,0.593496
3.64,0.878181
3.64,0.389404
3.64,0.865478
3.64,0.423791
3.64,0.888859
3.64,0.35959
3.64,0.838237
3.64,0.493568
3.64,0.909849
3.64,0.298565
3.64,0.762304
3.64,0.659556
3.64,0.817332
3.64,0.543452
3.64,0.903127
3.64,0.318458
3.64,0.790034
3.64,0.603803
3.64,0.870779
3.64,0.409585
3.64,0.880243
3.64,0.383711
3.64,0.860776
3.64,0.436221
3.64,0.895193
3.64,0.341513
3.64,0.81857
3.64,0.540587
3.64,0.904004
3.64,0.315883
3.64,0.786607
3.64,0.610997
3.64,0.865154
3.64,0.424653
3.64,0.889335
3.64,0.358243
3.64,0.836854
3.64,0.496967
3.64,0.909967
3.64,0.298216
3.64,0.761791
3.64,0.660535
3.64,0.816192
3.64,0.546082
3.64,0.90227
3.64,0.32097
3.64,0.793332
3.64,0.596801
3.64,0.875892
3.64,0.395688
3.64,0.870393
3.64,0.410624
3.64,0.880924
3.64,0.381826
3.64,0.859167
3.64,0.440437
3.64,0.897086
3.64,0.336054
3.64,0.812163
3.64,0.555298
3.64,0.898869
3.64,0.330888
3.64,0.8059
3.64,0.569387
3.64,0.892475
3.64,0.349307
3.64,0.827341
3.64,0.519966
3.64,0.908549
3.64,0.302439
3.64,0.76793
3.64,0.648697
3.64,0.829516
3.64,0.514765
3.64,0.909206
3.64,0.300482
3.64,0.765101
3.64,0.654185
3.64,0.823466
3.64,0.529146
3.64,0.906908
3.64,0.307311
3.64,0.77485
3.64,0.635026
3.64,0.843635
3.64,0.480169
3.64,0.908569
3.64,0.302381
3.64,0.767846
3.64,0.64886
3.64,0.82934
3.64,0.515189
3.64,0.90916
3.64,0.30062
3.64,0.765301
3.64,0.6538
3.64,0.823898
3.64,0.528127
3.64,0.90712
3.64,0.306681
3.64,0.773966
3.64,0.636792
3.64,0.841888
3.64,0.48453
3.64,0.909129
3.64,0.300713
3.64,0.765437
3.64,0.653537
3.64,0.824192
3.64,0.527435
3.64,0.90726
3.64,0.306266
3.64,0.773381
3.64,0.637957
3.64,0.840723
3.64,0.487425
3.64,0.909424
3.64,0.299833
3.64,0.764156
3.64,0.656006
3.64,0.82141
3.64,0.533971
3.64,0.905799
3.64,0.31059
3.64,0.779411
3.64,0.625824
3.64,0.852373
3.64,0.458034
3.64,0.903589
3.64,0.317101
3.64,0.788234
3.64,0.607593
3.64,0.867863
3.64,0.417424
3.64,0.88518
3.64,0.369957
3.64,0.848443
3.64,0.468058
3.64,0.906286
3.64,0.309151
3.64,0.777419
3.64,0.62986
3.64,0.848616
3.64,0.467619
3.64,0.906183
3.64,0.309455
3.64,0.777841
3.64,0.629008
3.64,0.849419
3.64,0.46558
3.64,0.905687
3.64,0.31092
3.64,0.779866
3.64,0.624897
3.64,0.853219
3.64,0.455861
3.64,0.902908
3.64,0.3191
3.64,0.790882
3.64,0.602012
3.64,0.872121
3.64,0.405955
3.64,0.877806
3.64,0.390435
3.64,0.866303
3.64,0.421591
3.64,0.887622
3.64,0.363088
3.64,0.841769
3.64,0.484826
3.64,0.909162
3.64,0.300615
3.64,0.765294
3.64,0.653814
3.64,0.823883
3.64,0.528164
3.64,0.907113
3.64,0.306704
3.64,0.773997
3.64,0.636729
3.64,0.841951
3.64,0.484373
3.64,0.909111
3.64,0.300766
3.64,0.765513
3.64,0.65339
3.64,0.824357
3.64,0.527045
3.64,0.907338
3.64,0.306037
3.64,0.773057
3.64,0.6386
3.64,0.840075
3.64,0.48903
3.64,0.909562
3.64,0.299423
3.64,0.763558
3.64,0.657154
3.64,0.820101
3.64,0.537029
3.64,0.905009
3.64,0.312922
3.64,0.782607
3.64,0.619286
3.64,0.858206
3.64,0.442945
3.64,0.898151
3.64,0.332972
3.64,0.80845
3.64,0.563685
3.64,0.895237
3.64,0.341388
3.64,0.818426
3.64,0.540923
3.64,0.903904
3.64,0.316175
3.64,0.786999
3.64,0.610179
3.64,0.865813
3.64,0.4229
3.64,0.888362
3.64,0.360997
3.64,0.839668
3.64,0.490037
3.64,0.909639
3.64,0.299194
3.64,0.763224
3.64,0.657796
3.64,0.819366
3.64,0.53874
3.64,0.904537
3.64,0.314313
3.64,0.784494
3.64,0.61539
3.64,0.861534
3.64,0.434228
3.64,0.894254
3.64,0.344213
3.64,0.821659
3.64,0.533389
3.64,0.905942
3.64,0.310169
3.64,0.778829
3.64,0.627006
3.64,0.851285
3.64,0.46082
3.64,0.904412
3.64,0.31468
3.64,0.78499
3.64,0.614362
3.64,0.862394
3.64,0.431961
3.64,0.893149
3.64,0.347378
3.64,0.825212
3.64,0.525023
3.64,0.907721
3.64,0.3049
3.64,0.771447
3.64,0.641792
3.65,0.897168
3.65,0.336742
3.65,0.815215
3.65,0.549833
3.65,0.903436
3.65,0.318425
3.65,0.792161
3.65,0.600944
3.65,0.875308
3.65,0.398375
3.65,0.874804
3.65,0.399754
3.65,0.87582
3.65,0.39697
3.65,0.873755
3.65,0.402622
3.65,0.877889
3.65,0.391281
3.65,0.869357
3.65,0.414549
3.65,0.885848
3.65,0.369092
3.65,0.84995
3.65,0.465503
3.65,0.908156
3.65,0.304441
3.65,0.772911
3.65,0.640646
3.65,0.840299
3.65,0.489818
3.65,0.912122
3.65,0.292569
3.65,0.755449
3.65,0.674323
3.65,0.801582
3.65,0.580526
3.65,0.888832
3.65,0.360656
3.65,0.841629
3.65,0.486507
3.65,0.911835
3.65,0.293429
3.65,0.756749
3.65,0.671892
3.65,0.804654
3.65,0.573728
3.65,0.892659
3.65,0.349738
3.65,0.830088
3.65,0.514802
3.65,0.9117
3.65,0.293836
3.65,0.757361
3.65,0.670743
3.65,0.806091
3.65,0.570526
3.65,0.894345
3.65,0.344895
3.65,0.82469
3.65,0.527704
3.65,0.909699
3.65,0.299837
3.65,0.766261
3.65,0.653733
3.65,0.826237
3.65,0.524029
3.65,0.910393
3.65,0.297759
3.65,0.76321
3.65,0.659629
3.65,0.819493
3.65,0.539924
3.65,0.906682
3.65,0.308825
3.65,0.7791
3.65,0.628176
3.65,0.852533
3.65,0.458879
3.65,0.906328
3.65,0.309876
3.65,0.780563
3.65,0.625188
3.65,0.855297
3.65,0.451739
3.65,0.903999
3.65,0.316766
3.65,0.789952
3.65,0.605636
3.65,0.871769
3.65,0.408024
3.65,0.881623
3.65,0.380929
3.65,0.860751
3.65,0.437485
3.65,0.898235
3.65,0.333642
3.65,0.811486
3.65,0.558365
3.65,0.900066
3.65,0.328306
3.65,0.804902
3.65,0.573177
3.65,0.892955
3.65,0.348891
3.65,0.829156
3.65,0.517046
3.65,0.911439
3.65,0.294619
3.65,0.758538
3.65,0.668526
3.65,0.808836
3.65,0.564365
3.65,0.897379
3.65,0.336129
3.65,0.814484
3.65,0.551515
3.65,0.902814
3.65,0.320255
3.65,0.794575
3.65,0.595773
3.65,0.87902
3.65,0.388154
3.65,0.866841
3.65,0.421312
3.65,0.8899
3.65,0.35762
3.65,0.838507
3.65,0.494258
3.65,0.91238
3.65,0.291792
3.65,0.75427
3.65,0.676515
3.65,0.798775
3.65,0.586677
3.65,0.885078
3.65,0.37126
3.65,0.852005
3.65,0.460237
3.65,0.906729
3.65,0.308686
3.65,0.778906
3.65,0.628572
3.65,0.852163
3.65,0.459832
3.65,0.906611
3.65,0.309037
3.65,0.779396
3.65,0.627574
3.65,0.853096
3.65,0.457429
3.65,0.905885
3.65,0.311189
3.65,0.782378
3.65,0.621458
3.65,0.858655
3.65,0.442987
3.65,0.900636
3.65,0.326642
3.65,0.802806
3.65,0.577826
3.65,0.890392
3.65,0.356217
3.65,0.837042
3.65,0.49787
3.65,0.912483
3.65,0.29148
3.65,0.753795
3.65,0.677396
3.65,0.797637
3.65,0.589156
3.65,0.883487
3.65,0.375722
3.65,0.856126
3.65,0.449587
3.65,0.903224
3.65,0.319049
3.65,0.792988
3.65,0.599178
3.65,0.876598
3.65,0.394835
3.65,0.872133
3.65,0.407038
3.65,0.880957
3.65,0.382781
3.65,0.862348
3.65,0.433269
3.65,0.896246
3.65,0.339409
3.65,0.818369
3.65,0.542541
3.65,0.905894
3.65,0.311161
3.65,0.782341
3.65,0.621535
3.65,0.858587
3.65,0.443167
3.65,0.900711
3.65,0.326423
3.65,0.80253
3.65,0.578437
3.65,0.890044
3.65,0.35721
3.65,0.83808
3.65,0.495312
3.65,0.91242
3.65,0.291671
3.65,0.754087
3.65,0.676856
3.65,0.798336
3.65,0.587635
3.65,0.884469
3.65,0.372971
3.65,0.853602
3.65,0.456124
3.65,0.905473
3.65,0.312409
3.65,0.784055
3.65,0.617992
3.65,0.861684
3.65,0.435023
3.65,0.89709
3.65,0.336967
3.65,0.815484
3.65,0.549215
3.65,0.903659
3.65,0.317766
3.65,0.791287
3.65,0.602805
3.65,0.873924
3.65,0.40216
3.65,0.87756
3.65,0.392187
3.65,0.870073
3.65,0.412617
3.65,0.884629
3.65,0.37252
3.65,0.853184
3.65,0.457203
3.65,0.905815
3.65,0.311397
3.65,0.782666
3.65,0.620865
3.65,0.859179
3.65,0.441615
3.65,0.900058
3.65,0.328332
3.65,0.804934
3.65,0.573105
3.65,0.892993
3.65,0.348781
3.65,0.829034
3.65,0.517338
3.65,0.911403
3.65,0.294729
3.65,0.758703
3.65,0.668215
3.65,0.809219
3.65,0.563501
3.65,0.897782
3.65,0.334959
3.65,0.813079
3.65,0.554733
3.65,0.901566
3.65,0.323919
3.65,0.799333
3.65,0.585459
3.65,0.885843
3.65,0.369106
3.65,0.849964
3.65,0.465467
3.65,0.908147
3.65,0.304468
3.65,0.77295
3.65,0.640569
3.65,0.840377
3.65,0.489623
3.65,0.912107
3.65,0.292613
3.65,0.755515
3.65,0.674198
3.65,0.801741
3.65,0.580177
3.65,0.889036
3.65,0.360075
3.65,0.841036
3.65,0.487984
3.65,0.911973
3.65,0.293016
3.65,0.756125
3.65,0.67306
3.65,0.803183
3.65,0.576992
3.65,0.890863
3.65,0.354874
3.65,0.835625
3.65,0.501348
3.65,0.912493
3.65,0.29145
3.65,0.75375
3.65,0.677481
3.65,0.797527
3.65,0.589393
3.65,0.883333
3.65,0.376155
3.65,0.856518
3.65,0.448567
3.65,0.902845
3.65,0.320164
3.65,0.794456
